strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],original_cost_new_param [$],original_co2_new_param [kg]
cost_conventional,66,64.98949999999999,100.06700000000001,126.0,60.300000000000004,26.400000000000002,43.050000000000004,12.100000000000001,495.0,195.3,32709.3643550737,6878199.15089974,10481589472870.502,0,11147252672102.158,14753920525748.125
co2_conventional,66,64.98949999999999,100.06700000000001,126.0,60.300000000000004,26.400000000000002,43.050000000000004,12.100000000000001,495.0,195.3,6857136.83249734,1195902.79710739,0.0,4618769950628.614,11147252672102.158,14753920525748.125
cost_conventional,69.3,64.98949999999999,90.97,126.0,63.65,25.200000000000003,38.949999999999996,11.55,605.0,238.70000000000002,1318140.63820952,6063270.95822754,10786141776610.785,0,11556409215107.06,17146922574425.234
co2_conventional,69.3,64.98949999999999,90.97,126.0,63.65,25.200000000000003,38.949999999999996,11.55,605.0,238.70000000000002,6635501.09133831,1412516.34176843,0.0,4774381940355.776,11556409215107.06,17146922574425.234
cost_conventional,62.699999999999996,71.8305,100.06700000000001,132.0,73.7,26.400000000000002,45.1,12.100000000000001,550.0,238.70000000000002,1059622.18092392,2599025.92616132,10353789756932.459,0,10904034765669.342,16061096733145.418
co2_conventional,62.699999999999996,71.8305,100.06700000000001,132.0,73.7,26.400000000000002,45.1,12.100000000000001,550.0,238.70000000000002,6804202.40380898,1247637.74821604,0.0,4799647647940.831,10904034765669.342,16061096733145.418
cost_conventional,69.3,75.251,95.5185,108.0,63.65,24.0,43.050000000000004,9.9,550.0,195.3,32709.3643550685,3371384.70309763,10880310728704.307,0,11162896527573.055,15698632610496.773
co2_conventional,69.3,75.251,95.5185,108.0,63.65,24.0,43.050000000000004,9.9,550.0,195.3,6806261.00106586,1245625.79812843,0.0,4442825282386.6875,11162896527573.055,15698632610496.773
cost_conventional,59.4,68.41,81.873,126.0,63.65,24.0,41,11.0,495.0,206.14999999999998,2003054.06831477,1992778.48323742,9660128813559.527,0,10340046378525.926,14472133448939.812
co2_conventional,59.4,68.41,81.873,126.0,63.65,24.0,41,11.0,495.0,206.14999999999998,6813951.69962197,1238109.36839356,0.0,4344700639636.771,10340046378525.926,14472133448939.812
cost_conventional,59.4,64.98949999999999,86.4215,126.0,63.65,24.0,41,9.9,495.0,217.0,1624250.32496883,2668386.20317213,9686474185228.281,0,10337160778885.514,14487991846768.04
co2_conventional,59.4,64.98949999999999,86.4215,126.0,63.65,24.0,41,9.9,495.0,217.0,6851942.73222652,1200979.2006924,0.0,4292824170587.983,10337160778885.514,14487991846768.04
cost_conventional,66,75.251,81.873,126.0,73.7,25.200000000000003,36.9,9.9,522.5,217.0,2399789.01794047,1744036.35435176,10497184205802.8,0,11174825518989.541,15251319710880.148
co2_conventional,66,75.251,81.873,126.0,73.7,25.200000000000003,36.9,9.9,522.5,217.0,6735789.7252284,1314500.21692078,0.0,4448521907648.327,11174825518989.541,15251319710880.148
cost_conventional,66,75.251,100.06700000000001,108.0,63.65,26.400000000000002,36.9,12.100000000000001,495.0,217.0,32709.3643550685,2954310.0901382,10490654274556.559,0,10757753095377.967,14779194511289.236
co2_conventional,66,75.251,100.06700000000001,108.0,63.65,26.400000000000002,36.9,12.100000000000001,495.0,217.0,6725184.98465868,1324864.65738964,0.0,4593195666600.497,10757753095377.967,14779194511289.236
cost_conventional,69.3,71.8305,100.06700000000001,132.0,70.35000000000001,22.799999999999997,43.050000000000004,11.0,605.0,217.0,1010275.08709103,4407338.20037985,11113579351155.08,0,11711263054158.863,16823887692856.062
co2_conventional,69.3,71.8305,100.06700000000001,132.0,70.35000000000001,22.799999999999997,43.050000000000004,11.0,605.0,217.0,6688689.22781183,1360533.43181359,0.0,4550581575377.42,11711263054158.863,16823887692856.062
cost_conventional,62.699999999999996,64.98949999999999,95.5185,132.0,70.35000000000001,22.799999999999997,45.1,11.55,495.0,238.70000000000002,1099777.67192718,4733331.35368459,10208186273164.012,0,10890432315942.402,14377447601249.145
co2_conventional,62.699999999999996,64.98949999999999,95.5185,132.0,70.35000000000001,22.799999999999997,45.1,11.55,495.0,238.70000000000002,6855426.87753622,1197574.00502449,0.0,4306366933203.974,10890432315942.402,14377447601249.145
cost_conventional,66,68.41,100.06700000000001,120.0,63.65,21.6,38.949999999999996,12.100000000000001,577.5,206.14999999999998,32709.3643550685,5635372.50020755,10522763676026.48,0,11020731243673.322,16035495436673.328
co2_conventional,66,68.41,100.06700000000001,120.0,63.65,21.6,38.949999999999996,12.100000000000001,577.5,206.14999999999998,6610136.90816931,1437305.78048864,0.0,4395646584830.2896,11020731243673.322,16035495436673.328
cost_conventional,59.4,68.41,86.4215,132.0,63.65,21.6,41,11.55,605.0,238.70000000000002,1825315.73947712,2159972.14331926,9764512083762.666,0,10476330122132.193,16706208108872.232
co2_conventional,59.4,68.41,86.4215,132.0,63.65,21.6,41,11.55,605.0,238.70000000000002,6625046.64010528,1422733.89840993,0.0,4469285870517.087,10476330122132.193,16706208108872.232
cost_conventional,72.60000000000001,71.8305,81.873,114.0,63.65,26.400000000000002,43.050000000000004,10.45,495.0,217.0,2326187.14753497,5366787.02888238,11103588965255.617,0,11697619964097.807,14785752742796.006
co2_conventional,72.60000000000001,71.8305,81.873,114.0,63.65,26.400000000000002,43.050000000000004,10.45,495.0,217.0,6913648.33498059,1140671.827576,0.0,4542939996655.895,11697619964097.807,14785752742796.006
cost_conventional,69.3,61.568999999999996,90.97,132.0,70.35000000000001,26.400000000000002,36.9,11.0,550.0,238.70000000000002,1415765.19443605,5995819.77031882,10746146801217.7,0,11697833580692.326,16051659896119.82
co2_conventional,69.3,61.568999999999996,90.97,132.0,70.35000000000001,26.400000000000002,36.9,11.0,550.0,238.70000000000002,6689714.17496504,1359531.70964195,0.0,4693827752722.52,11697833580692.326,16051659896119.82
cost_conventional,72.60000000000001,61.568999999999996,90.97,120.0,60.300000000000004,24.0,43.050000000000004,11.55,550.0,195.3,793488.671261001,6425765.80355316,10967177957793.137,0,11818370193245.826,15698978874671.645
co2_conventional,72.60000000000001,61.568999999999996,90.97,120.0,60.300000000000004,24.0,43.050000000000004,11.55,550.0,195.3,6749892.84768785,1300716.66680041,0.0,4527654206270.859,11818370193245.826,15698978874671.645
cost_conventional,69.3,71.8305,90.97,126.0,73.7,26.400000000000002,36.9,9.9,522.5,217.0,1660770.99653467,3553434.26270934,10979539875884.402,0,11578992421362.406,15398991698918.074
co2_conventional,69.3,71.8305,90.97,126.0,73.7,26.400000000000002,36.9,9.9,522.5,217.0,6759914.34297531,1290922.25545832,0.0,4554224021621.545,11578992421362.406,15398991698918.074
cost_conventional,66,68.41,100.06700000000001,126.0,73.7,22.799999999999997,41,10.45,522.5,238.70000000000002,32709.3643550685,6044718.91884244,10609505805895.576,0,11170963389526.756,14992872634540.203
co2_conventional,66,68.41,100.06700000000001,126.0,73.7,22.799999999999997,41,10.45,522.5,238.70000000000002,6763256.57777448,1287655.7546532,0.0,4300186893452.932,11170963389526.756,14992872634540.203
cost_conventional,66,68.41,90.97,126.0,73.7,26.400000000000002,38.949999999999996,11.55,522.5,238.70000000000002,1470612.36519037,3928975.31264967,10552896535554.57,0,11169054319708.67,15433817942876.602
co2_conventional,66,68.41,90.97,126.0,73.7,26.400000000000002,38.949999999999996,11.55,522.5,238.70000000000002,6736694.84832815,1313615.60362706,0.0,4661247938898.103,11169054319708.67,15433817942876.602
cost_conventional,66,71.8305,81.873,114.0,60.300000000000004,22.799999999999997,45.1,10.45,550.0,195.3,2005782.83520392,2084843.13856364,10378516315098.125,0,10880456384170.717,15553377542410.992
co2_conventional,66,71.8305,81.873,114.0,60.300000000000004,22.799999999999997,45.1,10.45,550.0,195.3,6808917.78568945,1243029.21541254,0.0,4377565883484.9062,10880456384170.717,15553377542410.992
cost_conventional,59.4,75.251,95.5185,126.0,70.35000000000001,21.6,38.949999999999996,10.45,550.0,217.0,1283415.02941075,1896550.06982157,9898042725934.67,0,10360525543789.637,15430979539914.326
co2_conventional,59.4,75.251,95.5185,126.0,70.35000000000001,21.6,38.949999999999996,10.45,550.0,217.0,6680462.00343439,1368574.22986267,0.0,4244858968599.139,10360525543789.637,15430979539914.326
cost_conventional,59.4,61.568999999999996,81.873,114.0,67.0,22.799999999999997,36.9,10.45,550.0,195.3,1497614.37894992,3924881.11578052,9502553538363.988,0,10066675337751.258,15544171548168.7
co2_conventional,59.4,61.568999999999996,81.873,114.0,67.0,22.799999999999997,36.9,10.45,550.0,195.3,6666461.71754338,1382257.27365904,0.0,4327639126213.2812,10066675337751.258,15544171548168.7
cost_conventional,66,61.568999999999996,95.5185,108.0,60.300000000000004,25.200000000000003,41,10.45,605.0,195.3,32709.3643550737,6878199.15089974,10155685112999.684,0,10736470376552.035,17084636267756.713
co2_conventional,66,61.568999999999996,95.5185,108.0,60.300000000000004,25.200000000000003,41,10.45,605.0,195.3,6697731.36877882,1351696.18292971,0.0,4711451500820.094,10736470376552.035,17084636267756.713
cost_conventional,59.4,61.568999999999996,100.06700000000001,132.0,63.65,21.6,43.050000000000004,10.45,550.0,206.14999999999998,32709.3643550685,6878199.15089974,9772076462366.062,0,10471513457760.305,15419493296424.014
co2_conventional,59.4,61.568999999999996,100.06700000000001,132.0,63.65,21.6,43.050000000000004,10.45,550.0,206.14999999999998,6746701.3571543,1303835.83915776,0.0,4265077869399.2925,10471513457760.305,15419493296424.014
cost_conventional,66,64.98949999999999,86.4215,126.0,67.0,24.0,38.949999999999996,11.0,605.0,238.70000000000002,1713616.46884505,5790027.05734205,10406647002378.426,0,11154324358812.586,16999135164995.604
co2_conventional,66,64.98949999999999,86.4215,126.0,67.0,24.0,38.949999999999996,11.0,605.0,238.70000000000002,6636047.5416839,1411982.27381657,0.0,4640545370524.682,11154324358812.586,16999135164995.604
cost_conventional,59.4,71.8305,95.5185,120.0,63.65,26.400000000000002,38.949999999999996,11.55,550.0,206.14999999999998,898132.52275222,2294382.1727308,9800991139295.533,0,10211420909105.39,16005809094237.693
co2_conventional,59.4,71.8305,95.5185,120.0,63.65,26.400000000000002,38.949999999999996,11.55,550.0,206.14999999999998,6708673.77899801,1341001.72429989,0.0,4719266461092.795,10211420909105.39,16005809094237.693
cost_conventional,59.4,75.251,86.4215,132.0,70.35000000000001,26.400000000000002,38.949999999999996,12.100000000000001,495.0,206.14999999999998,1954203.7663473,1614226.88624997,9830630769147.605,0,10493945682668.746,14765406769238.365
co2_conventional,59.4,75.251,86.4215,132.0,70.35000000000001,26.400000000000002,38.949999999999996,12.100000000000001,495.0,206.14999999999998,6767895.77485459,1283121.68032634,0.0,4600457211362.909,10493945682668.746,14765406769238.365
cost_conventional,62.699999999999996,64.98949999999999,81.873,132.0,70.35000000000001,26.400000000000002,38.949999999999996,12.100000000000001,522.5,206.14999999999998,2169100.87714508,3738328.38349177,10036811520815.885,0,10887568711215.385,15385665642433.885
co2_conventional,62.699999999999996,64.98949999999999,81.873,132.0,70.35000000000001,26.400000000000002,38.949999999999996,12.100000000000001,522.5,206.14999999999998,6726946.79484159,1323142.76927384,0.0,4673997716824.572,10887568711215.385,15385665642433.885
cost_conventional,72.60000000000001,71.8305,86.4215,120.0,73.7,26.400000000000002,38.949999999999996,12.100000000000001,605.0,217.0,1959782.24845664,5619945.1138324,11227092668777.645,0,11848806644860.402,17262531502631.83
co2_conventional,72.60000000000001,71.8305,86.4215,120.0,73.7,26.400000000000002,38.949999999999996,12.100000000000001,605.0,217.0,6636451.95004211,1411587.02922514,0.0,4898066235237.622,11848806644860.402,17262531502631.83
cost_conventional,62.699999999999996,71.8305,86.4215,126.0,63.65,25.200000000000003,41,11.55,577.5,227.85000000000002,1833804.2640122,1999121.55030833,10144354153539.125,0,10750939015088.725,16512875959178.893
co2_conventional,62.699999999999996,71.8305,86.4215,126.0,63.65,25.200000000000003,41,11.55,577.5,227.85000000000002,6693882.8608523,1355457.48487163,0.0,4709514577587.841,10750939015088.725,16512875959178.893
cost_conventional,59.4,64.98949999999999,81.873,120.0,73.7,24.0,41,11.0,550.0,217.0,1822595.74344426,2497170.1818208,9597720016112.332,0,10215779972435.467,15728740435942.262
co2_conventional,59.4,64.98949999999999,81.873,120.0,73.7,24.0,41,11.0,550.0,217.0,6727091.71853119,1323001.12950967,0.0,4497329015004.575,10215779972435.467,15728740435942.262
cost_conventional,69.3,61.568999999999996,81.873,132.0,73.7,21.6,43.050000000000004,9.9,522.5,195.3,2213040.15794847,5444963.04474251,10623450262674.266,0,11700892156592.922,14783029761225.371
co2_conventional,69.3,61.568999999999996,81.873,132.0,73.7,21.6,43.050000000000004,9.9,522.5,195.3,6810957.79644429,1241035.43066265,0.0,4157793033791.5327,11700892156592.922,14783029761225.371
cost_conventional,66,64.98949999999999,86.4215,108.0,70.35000000000001,21.6,43.050000000000004,11.0,577.5,227.85000000000002,549302.590824057,6570982.58947869,10276989593163.467,0,10753304378439.705,16072046072234.172
co2_conventional,66,64.98949999999999,86.4215,108.0,70.35000000000001,21.6,43.050000000000004,11.0,577.5,227.85000000000002,6700361.87768681,1349125.28052994,0.0,4376677682667.789,10753304378439.705,16072046072234.172
cost_conventional,66,68.41,90.97,126.0,60.300000000000004,22.799999999999997,45.1,11.0,522.5,195.3,1449204.1116571,3887247.60659672,10533329383577.889,0,11149183736833.635,14933234090607.191
co2_conventional,66,68.41,90.97,126.0,60.300000000000004,22.799999999999997,45.1,11.0,522.5,195.3,6834669.95058696,1217860.58650831,0.0,4331741499287.7373,11149183736833.635,14933234090607.191
cost_conventional,69.3,61.568999999999996,90.97,126.0,70.35000000000001,25.200000000000003,43.050000000000004,12.100000000000001,605.0,227.85000000000002,1172863.29621338,6163646.61853908,10701846604941.133,0,11562504371995.043,17135551752326.564
co2_conventional,69.3,61.568999999999996,90.97,126.0,70.35000000000001,25.200000000000003,43.050000000000004,12.100000000000001,605.0,227.85000000000002,6687836.86737573,1361366.47802909,0.0,4823363451432.802,11562504371995.043,17135551752326.564
cost_conventional,69.3,61.568999999999996,86.4215,120.0,73.7,25.200000000000003,45.1,10.45,550.0,195.3,1401718.67661886,6005524.85220981,10616464169959.605,0,11431188274107.57,15848721518486.803
co2_conventional,69.3,61.568999999999996,86.4215,120.0,73.7,25.200000000000003,45.1,10.45,550.0,195.3,6845942.51863314,1206843.45132448,0.0,4588291734364.0,11431188274107.57,15848721518486.803
cost_conventional,69.3,64.98949999999999,86.4215,132.0,67.0,25.200000000000003,36.9,10.45,495.0,195.3,1936098.89449854,5636308.52094925,10774177839612.852,0,11695751534613.896,14598997777853.428
co2_conventional,69.3,64.98949999999999,86.4215,132.0,67.0,25.200000000000003,36.9,10.45,495.0,195.3,6765908.53989141,1285063.88516748,0.0,4392861356206.3833,11695751534613.896,14598997777853.428
cost_conventional,66,64.98949999999999,95.5185,132.0,60.300000000000004,21.6,41,12.100000000000001,550.0,238.70000000000002,1070555.6112641,6234333.49434937,10532954542714.295,0,11281627345890.357,15465805783872.922
co2_conventional,66,64.98949999999999,95.5185,132.0,60.300000000000004,21.6,41,12.100000000000001,550.0,238.70000000000002,6666588.01308453,1382133.83993531,0.0,4351595017861.7295,11281627345890.357,15465805783872.922
cost_conventional,72.60000000000001,75.251,95.5185,132.0,60.300000000000004,25.200000000000003,43.050000000000004,11.55,605.0,227.85000000000002,1625275.55698071,3553434.26270934,11475855395933.787,0,12105343683747.371,17135436330934.979
co2_conventional,72.60000000000001,75.251,95.5185,132.0,60.300000000000004,25.200000000000003,43.050000000000004,11.55,605.0,227.85000000000002,6697081.52416876,1352331.30226439,0.0,4795444962973.632,12105343683747.371,17135436330934.979
cost_conventional,69.3,68.41,95.5185,126.0,67.0,25.200000000000003,41,9.9,605.0,195.3,931130.154955663,6330665.94405491,10930049346062.744,0,11566171530284.396,17084520846364.902
co2_conventional,69.3,68.41,95.5185,126.0,67.0,25.200000000000003,41,9.9,605.0,195.3,6710111.33371135,1339596.74412624,0.0,4683479169246.246,11566171530284.396,17084520846364.902
cost_conventional,59.4,61.568999999999996,86.4215,132.0,67.0,26.400000000000002,38.949999999999996,11.0,495.0,217.0,1677349.24069512,4280860.08806274,9678082055912.342,0,10473617498751.932,14781265167066.492
co2_conventional,59.4,61.568999999999996,86.4215,132.0,67.0,26.400000000000002,38.949999999999996,11.0,495.0,217.0,6808288.83856991,1243643.91078728,0.0,4548946349647.79,10473617498751.932,14781265167066.492
cost_conventional,59.4,64.98949999999999,90.97,114.0,63.65,21.6,45.1,11.0,550.0,238.70000000000002,317331.026018691,3629802.53193685,9627200376131.994,0,10067456896400.127,15470177938210.72
co2_conventional,59.4,64.98949999999999,90.97,114.0,63.65,21.6,45.1,11.0,550.0,238.70000000000002,6767895.7748546,1283121.68032633,0.0,4320875159570.4873,10067456896400.127,15470177938210.72
cost_conventional,66,61.568999999999996,81.873,108.0,60.300000000000004,22.799999999999997,38.949999999999996,11.0,550.0,195.3,1271256.44104941,6095664.39400672,10127167322289.916,0,10733606771824.916,15546588468120.922
co2_conventional,66,61.568999999999996,81.873,108.0,60.300000000000004,22.799999999999997,38.949999999999996,11.0,550.0,195.3,6683281.21108262,1365818.90457702,0.0,4368508761572.809,10733606771824.916,15546588468120.922
cost_conventional,59.4,75.251,95.5185,132.0,60.300000000000004,25.200000000000003,38.949999999999996,12.100000000000001,577.5,238.70000000000002,1421631.60590977,1860544.82825199,9935135744719.03,0,10480951815330.488,16526779122621.371
co2_conventional,59.4,75.251,95.5185,132.0,60.300000000000004,25.200000000000003,38.949999999999996,12.100000000000001,577.5,238.70000000000002,6647249.47597957,1401034.17184459,0.0,4729418781529.415,10480951815330.488,16526779122621.371
cost_conventional,72.60000000000001,75.251,81.873,114.0,73.7,22.799999999999997,41,10.45,495.0,217.0,2523403.35570274,2563564.2116804,11188650542464.863,0,11716363035803.566,14340435280121.752
co2_conventional,72.60000000000001,75.251,81.873,114.0,73.7,22.799999999999997,41,10.45,495.0,217.0,6810957.79644429,1241035.43066265,0.0,4215987318950.178,11716363035803.566,14340435280121.752
cost_conventional,69.3,61.568999999999996,100.06700000000001,114.0,63.65,24.0,41,11.55,605.0,227.85000000000002,32709.3643550706,6878199.15089974,10573425454268.26,0,11283819732981.27,16985462844336.44
co2_conventional,69.3,61.568999999999996,100.06700000000001,114.0,63.65,24.0,41,11.55,605.0,227.85000000000002,6660644.40058622,1387942.77203542,0.0,4676480078608.125,11283819732981.27,16985462844336.44
cost_conventional,59.4,71.8305,81.873,132.0,63.65,21.6,43.050000000000004,9.9,495.0,227.85000000000002,2166288.65898154,1716483.3739183,9725923773488.549,0,10479215721772.67,14211038609864.281
co2_conventional,59.4,71.8305,81.873,132.0,63.65,21.6,43.050000000000004,9.9,495.0,227.85000000000002,6854678.14042979,1198305.77598253,0.0,4098822007144.5054,10479215721772.67,14211038609864.281
cost_conventional,69.3,61.568999999999996,100.06700000000001,132.0,70.35000000000001,26.400000000000002,45.1,9.9,577.5,217.0,32709.3643550685,6878199.15089974,10801888255520.773,0,11699742650510.293,16648715439551.484
co2_conventional,69.3,61.568999999999996,100.06700000000001,132.0,70.35000000000001,26.400000000000002,45.1,9.9,577.5,217.0,6833621.26873172,1218885.50556106,0.0,4749817119766.322,11699742650510.293,16648715439551.484
cost_conventional,66,68.41,100.06700000000001,126.0,63.65,26.400000000000002,38.949999999999996,10.45,577.5,195.3,32709.3643550685,6012873.72119947,10595850224593.629,0,11156060452370.428,16609747884038.414
co2_conventional,66,68.41,100.06700000000001,126.0,63.65,26.400000000000002,38.949999999999996,10.45,577.5,195.3,6708673.77899799,1341001.72429992,0.0,4731402651371.521,11156060452370.428,16609747884038.414
cost_conventional,69.3,68.41,86.4215,108.0,63.65,21.6,41,10.45,550.0,217.0,1079226.54543524,6228342.53436217,10703438767769.805,0,11153307188655.969,15433281038474.809
co2_conventional,69.3,68.41,86.4215,108.0,63.65,21.6,41,10.45,550.0,217.0,6710551.29823207,1339166.74906381,0.0,4257675240049.868,11153307188655.969,15433281038474.809
cost_conventional,69.3,71.8305,95.5185,126.0,60.300000000000004,24.0,41,12.100000000000001,495.0,195.3,1221086.05089425,3964228.58787646,11006514977701.143,0,11560076373396.396,14456275051111.6
co2_conventional,69.3,71.8305,95.5185,126.0,60.300000000000004,24.0,41,12.100000000000001,495.0,195.3,6774848.31184295,1276326.68564922,0.0,4396261565283.9185,11560076373396.396,14456275051111.6
cost_conventional,59.4,68.41,95.5185,126.0,67.0,26.400000000000002,41,12.100000000000001,550.0,227.85000000000002,1043593.99592375,2576996.18210851,9823862794814.041,0,10347877628971.79,16040404495412.82
co2_conventional,59.4,68.41,95.5185,126.0,67.0,26.400000000000002,41,12.100000000000001,550.0,227.85000000000002,6726188.76012173,1323883.6271643,0.0,4770129112312.447,10347877628971.79,16040404495412.82
cost_conventional,59.4,61.568999999999996,100.06700000000001,114.0,73.7,21.6,41,11.55,495.0,195.3,32709.3643550685,6125594.92218798,9566912322883.387,0,10080428768824.996,14160815653644.322
co2_conventional,59.4,61.568999999999996,100.06700000000001,114.0,73.7,21.6,41,11.55,495.0,195.3,6752561.70104039,1298108.28882919,0.0,4156788284082.471,10080428768824.996,14160815653644.322
cost_conventional,69.3,68.41,90.97,126.0,67.0,25.200000000000003,36.9,11.55,495.0,206.14999999999998,1463888.73108199,5962570.04464934,10887837901258.354,0,11565216995375.287,14615317861248.182
co2_conventional,69.3,68.41,90.97,126.0,67.0,25.200000000000003,36.9,11.55,495.0,206.14999999999998,6726188.76012171,1323883.62716432,0.0,4454241173131.967,11565216995375.287,14615317861248.182
cost_conventional,69.3,64.98949999999999,95.5185,126.0,73.7,21.6,36.9,9.9,605.0,217.0,655301.319154011,6507945.43923358,10838142257969.564,0,11572266687172.39,16669080366353.125
co2_conventional,69.3,64.98949999999999,95.5185,126.0,73.7,21.6,36.9,9.9,605.0,217.0,6609468.42761477,1437959.11348312,0.0,4349234846502.9966,11572266687172.39,16669080366353.125
cost_conventional,62.699999999999996,68.41,86.4215,108.0,67.0,26.400000000000002,38.949999999999996,11.0,550.0,217.0,1133413.52993583,2574177.64525148,9978515950840.357,0,10346078900166.33,16021782913457.467
co2_conventional,62.699999999999996,68.41,86.4215,108.0,67.0,26.400000000000002,38.949999999999996,11.0,550.0,217.0,6724925.04176678,1325118.71005701,0.0,4696354957931.629,10346078900166.33,16021782913457.467
cost_conventional,66,71.8305,81.873,108.0,67.0,26.400000000000002,45.1,10.45,522.5,217.0,1815785.30144654,2049109.02944239,10352401175183.38,0,10755062466910.975,15408313114552.037
co2_conventional,66,71.8305,81.873,108.0,67.0,26.400000000000002,45.1,10.45,522.5,217.0,6898763.17073765,1155219.69865791,0.0,4628984230093.02,10755062466910.975,15408313114552.037
cost_conventional,66,71.8305,86.4215,114.0,67.0,25.200000000000003,43.050000000000004,11.0,577.5,217.0,1585805.96591723,2287845.59488503,10452801941521.143,0,10891346210517.256,16498972795736.305
co2_conventional,66,71.8305,86.4215,114.0,67.0,25.200000000000003,43.050000000000004,11.0,577.5,217.0,6742291.03900445,1308146.22087926,0.0,4688992029168.332,10891346210517.256,16498972795736.305
cost_conventional,62.699999999999996,75.251,95.5185,132.0,73.7,26.400000000000002,41,12.100000000000001,605.0,227.85000000000002,1492479.12458318,2011302.26818245,10345581086395.506,0,10906920365309.713,17280922241803.896
co2_conventional,62.699999999999996,75.251,95.5185,132.0,73.7,26.400000000000002,41,12.100000000000001,605.0,227.85000000000002,6667956.16341322,1380796.69146468,0.0,4916352673684.945,10906920365309.713,17280922241803.896
cost_conventional,72.60000000000001,71.8305,86.4215,132.0,60.300000000000004,26.400000000000002,36.9,9.9,495.0,206.14999999999998,2285961.63274392,5394579.8185428,11264427786096.441,0,12099594479379.703,14762643585111.143
co2_conventional,72.60000000000001,71.8305,86.4215,132.0,60.300000000000004,26.400000000000002,36.9,9.9,495.0,206.14999999999998,6805793.7431076,1246082.46816765,0.0,4475222351294.26,12099594479379.703,14762643585111.143
cost_conventional,66,68.41,100.06700000000001,120.0,63.65,21.6,41,11.55,495.0,195.3,32709.3643550685,5635372.50020755,10522763676026.48,0,11020731243673.322,14160815653644.322
co2_conventional,66,68.41,100.06700000000001,120.0,63.65,21.6,41,11.55,495.0,195.3,6752561.70104039,1298108.28882919,0.0,4156788284082.471,11020731243673.322,14160815653644.322
cost_conventional,69.3,75.251,95.5185,132.0,70.35000000000001,21.6,36.9,10.45,577.5,195.3,1574720.54663764,2531810.91605057,11119411269360.906,0,11714148653799.383,16016758433326.219
co2_conventional,69.3,75.251,95.5185,132.0,70.35000000000001,21.6,36.9,10.45,577.5,195.3,6622483.02460668,1425239.42318403,0.0,4294209491242.322,11714148653799.383,16016758433326.219
cost_conventional,59.4,71.8305,86.4215,132.0,70.35000000000001,21.6,41,11.0,577.5,195.3,1899900.32344231,1839485.32564187,9803418291481.143,0,10490105548119.322,16021476851839.125
co2_conventional,59.4,71.8305,86.4215,132.0,70.35000000000001,21.6,41,11.0,577.5,195.3,6672112.55623981,1376734.48119813,0.0,4348475123692.5654,10490105548119.322,16021476851839.125
cost_conventional,66,68.41,100.06700000000001,114.0,67.0,25.200000000000003,45.1,10.45,577.5,195.3,32709.3643550685,5361176.39796363,10455127777696.426,0,10890369680694.863,16468980391682.25
co2_conventional,66,68.41,100.06700000000001,114.0,67.0,25.200000000000003,45.1,10.45,577.5,195.3,6804202.40380898,1247637.74821604,0.0,4662595050120.4375,10890369680694.863,16468980391682.25
cost_conventional,62.699999999999996,61.568999999999996,90.97,108.0,67.0,25.200000000000003,45.1,9.9,522.5,227.85000000000002,32709.3643550685,6878199.15089974,9826306849441.332,0,10339353165976.36,15276614945734.021
co2_conventional,62.699999999999996,61.568999999999996,90.97,108.0,67.0,25.200000000000003,45.1,9.9,522.5,227.85000000000002,6898644.61076555,1155335.57209816,0.0,4500298596303.334,10339353165976.36,15276614945734.021
cost_conventional,62.699999999999996,61.568999999999996,81.873,120.0,60.300000000000004,21.6,43.050000000000004,10.45,577.5,217.0,1730715.01951912,5778213.2514815,9874941786615.893,0,10598167222115.148,16055841410230.963
co2_conventional,62.699999999999996,61.568999999999996,81.873,120.0,60.300000000000004,21.6,43.050000000000004,10.45,577.5,217.0,6712799.44938521,1336969.54031187,0.0,4343593545477.235,10598167222115.148,16055841410230.963
cost_conventional,62.699999999999996,75.251,86.4215,114.0,63.65,22.799999999999997,38.949999999999996,12.100000000000001,605.0,217.0,1608877.76099453,1664561.46815078,10087429679647.219,0,10484120732243.75,16819515538518.098
co2_conventional,62.699999999999996,75.251,86.4215,114.0,63.65,22.799999999999997,38.949999999999996,12.100000000000001,605.0,217.0,6595352.70707981,1451754.97621055,0.0,4579389417461.632,10484120732243.75,16819515538518.098
cost_conventional,72.60000000000001,68.41,100.06700000000001,132.0,70.35000000000001,24.0,41,12.100000000000001,605.0,217.0,692467.26082343,6485842.95662904,11354384276814.521,0,12113520886713.53,16969489025116.668
co2_conventional,72.60000000000001,68.41,100.06700000000001,132.0,70.35000000000001,24.0,41,12.100000000000001,605.0,217.0,6640194.63301334,1407929.15427816,0.0,4699137812940.999,12113520886713.53,16969489025116.668
cost_conventional,59.4,64.98949999999999,81.873,114.0,67.0,26.400000000000002,36.9,11.0,495.0,238.70000000000002,1638094.53604406,2447905.10173604,9550176081571.588,0,10070515472300.793,14811142149728.805
co2_conventional,59.4,64.98949999999999,81.873,114.0,67.0,26.400000000000002,36.9,11.0,495.0,238.70000000000002,6760570.98041645,1290280.49721599,0.0,4547189279540.048,10070515472300.793,14811142149728.805
