Timestamp,Cogeneration [kW],Hydro [kW],Solar [kW],Thermal [kW],Wind [kW],Total [kW]
2018-01-01 01:00:00,11229.39,4760322.649999999,0.0,1277047.97,690.92,6049290.929999999
2018-01-01 02:00:00,16010.01,4527134.06,0.0,1266173.77,335.34,5809653.18
2018-01-01 03:00:00,12868.47,4375656.9799999995,0.0,1242631.02,412.36,5631568.829999999
2018-01-01 04:00:00,12610.87,4225279.62,0.0,1215455.63,314.29,5453660.41
2018-01-01 05:00:00,18727.49,4129746.78,0.0,1188698.6199999999,119.98,5337292.87
2018-01-01 06:00:00,17818.47,4098529.53,0.0,1093144.81,10.57,5209503.380000001
2018-01-01 07:00:00,16327.67,3979344.02,0.0,939059.09,137.04,4934867.82
2018-01-01 08:00:00,16917.25,4021581.2199999997,21.52,904665.04,361.39,4943546.419999999
2018-01-01 09:00:00,18462.81,4090559.68,96.0,907149.18,668.88,5016936.55
2018-01-01 10:00:00,18724.38,4070431.87,171.6,1062335.6300000001,1241.97,5152905.45
2018-01-01 11:00:00,10156.82,4183259.14,405.6,1202923.31,1140.73,5397885.600000001
2018-01-01 12:00:00,18345.28,4301297.66,1341.6,1241211.67,1103.43,5563299.64
2018-01-01 13:00:00,17403.3,4411479.38,3333.6,1240436.95,897.01,5673550.239999999
2018-01-01 14:00:00,17064.39,4402655.41,6519.6,1235723.33,924.76,5662887.489999999
2018-01-01 15:00:00,15173.4,4259025.77,5028.0,1255712.43,1508.96,5536448.56
2018-01-01 16:00:00,15460.24,4187586.8499999996,3102.0,1264477.48,2510.55,5473137.12
2018-01-01 17:00:00,17968.37,4167906.53,1356.0,1266482.33,2884.81,5456598.04
2018-01-01 18:00:00,18199.06,4439571.7,134.24,1264587.7,2719.36,5725212.0600000005
2018-01-01 19:00:00,19505.77,5460366.05,0.0,1319492.44,1823.81,6801188.069999999
2018-01-01 20:00:00,19390.960000000003,5618856.51,0.0,1381053.58,1564.06,7020865.109999999
2018-01-01 21:00:00,15095.380000000001,5447265.29,0.0,1414761.08,1134.21,6878255.96
2018-01-01 22:00:00,19509.359999999997,5078623.12,0.0,1388383.01,779.34,6487294.83
2018-01-01 23:00:00,21024.02,4596617.29,0.0,1353019.91,1377.25,5972038.47
2018-01-02 01:00:00,19319.43,4005690.32,0.0,1255810.07,1711.55,5282531.37
2018-01-02 02:00:00,19464.53,3851509.5700000003,0.0,1243178.58,684.98,5114837.66
2018-01-02 03:00:00,19229.05,3754941.1199999996,0.0,1226107.22,557.55,5000834.9399999995
2018-01-02 04:00:00,22078.550000000003,3809664.42,0.0,1159601.23,415.72,4991759.919999999
2018-01-02 05:00:00,34719.65,3803904.09,0.0,1243579.5,639.4,5082842.640000001
2018-01-02 06:00:00,33708.38,3984393.05,0.0,1279396.17,697.89,5298195.489999999
2018-01-02 07:00:00,20432.059999999998,4093515.28,32.07,1263602.27,635.08,5378216.76
2018-01-02 08:00:00,15407.97,4728286.46,733.2,1271622.2,284.61,6016334.44
2018-01-02 09:00:00,15333.37,5260600.64,3548.4,1278315.29,401.93,6558199.63
2018-01-02 10:00:00,15478.36,5591548.91,5308.8,1279032.25,733.42,6892101.74
2018-01-02 11:00:00,14940.1,5940443.63,7804.8,1277845.6400000001,1734.95,7242769.12
2018-01-02 12:00:00,18258.26,6176372.09,6310.8,1298779.22,2824.31,7502544.679999999
2018-01-02 13:00:00,29261.260000000002,6178926.9,6660.0,1318442.35,2246.86,7535537.37
2018-01-02 14:00:00,29523.239999999998,6104182.0600000005,7356.0,1382169.87,1838.04,7525069.210000001
2018-01-02 15:00:00,28422.190000000002,6144884.26,6256.8,1406690.23,1944.33,7588197.8100000005
2018-01-02 16:00:00,32898.020000000004,6135235.11,4549.2,1398132.96,2697.74,7573513.03
2018-01-02 17:00:00,41813.08,6120658.75,3477.6,1312466.25,2913.28,7481328.96
2018-01-02 18:00:00,44782.16,6090021.64,520.72,1313398.97,2185.22,7450908.709999999
2018-01-02 19:00:00,33907.57,6687630.47,0.0,1574493.57,1829.02,8297860.63
2018-01-02 20:00:00,25766.88,6818534.1,0.0,1597673.83,2011.54,8443986.349999998
2018-01-02 21:00:00,37155.51,6552373.19,0.0,1603057.3599999999,1534.07,8194120.130000001
2018-01-02 22:00:00,50304.799999999996,6201253.46,0.0,1528311.21,841.39,7780710.859999999
2018-01-02 23:00:00,44171.1,5489878.16,0.0,1489422.73,720.11,7024192.100000001
2018-01-03 01:00:00,40707.31,4598814.9,0.0,1313552.32,460.18,5953534.71
2018-01-03 02:00:00,52237.81,4443790.22,0.0,1195883.47,716.04,5692627.539999999
2018-01-03 03:00:00,52306.45,4392678.84,0.0,1120806.4,165.44,5565957.13
2018-01-03 04:00:00,51725.51,4325855.17,0.0,1108237.66,203.79,5486022.13
2018-01-03 05:00:00,51365.12,4423930.13,0.0,1114476.8399999999,202.46,5589974.55
2018-01-03 06:00:00,49580.65,4545693.26,0.0,1224257.96,26.22,5819558.09
2018-01-03 07:00:00,34185.92,4714512.62,0.0,1149477.9,185.46,5898361.899999999
2018-01-03 08:00:00,46997.270000000004,5113927.54,525.6,1154127.44,143.51,6315721.359999999
2018-01-03 09:00:00,47134.96,5674198.96,3169.2,1109515.59,412.0,6834430.71
2018-01-03 10:00:00,47302.47,6001141.55,4588.8,1159849.1,1828.18,7214710.1
2018-01-03 11:00:00,48761.909999999996,6284518.16,7479.6,1208113.93,1928.34,7550801.9399999995
2018-01-03 12:00:00,47151.34,6383225.96,8329.2,1300765.41,2160.82,7741632.73
2018-01-03 13:00:00,46342.4,6336474.86,8222.4,1318122.3699999999,1936.19,7711098.220000002
2018-01-03 14:00:00,48195.78,6327949.22,7057.2,1363003.17,1470.99,7747676.36
2018-01-03 15:00:00,48805.6,6490350.31,3962.4,1414416.3499999999,1179.09,7958713.749999999
2018-01-03 16:00:00,49637.71,6423289.1,2185.2,1421037.02,937.45,7897086.4799999995
2018-01-03 17:00:00,49446.67,6245874.75,604.8,1366308.89,1475.91,7663711.02
2018-01-03 18:00:00,48738.47,6239516.39,62.4,1324350.96,2139.91,7614808.13
2018-01-03 19:00:00,48725.990000000005,6832560.06,0.0,1559671.3399999999,1875.4,8442832.790000001
2018-01-03 20:00:00,48788.9,6917905.72,0.0,1588923.34,1994.34,8557612.3
2018-01-03 21:00:00,50297.54,6663826.94,0.0,1593683.34,1797.0,8309604.82
2018-01-03 22:00:00,49829.47,6217655.79,0.0,1568422.19,1174.87,7837082.319999999
2018-01-03 23:00:00,50208.14,5617603.64,0.0,1507031.75,598.53,7175442.06
2018-01-04 01:00:00,49474.770000000004,4753708.14,0.0,1328891.22,242.21,6132316.339999999
2018-01-04 02:00:00,51066.84,4535123.72,0.0,1308234.78,333.19,5894758.53
2018-01-04 03:00:00,50179.77,4371349.74,0.0,1304643.55,92.06,5726265.119999999
2018-01-04 04:00:00,49382.46,4379101.29,0.0,1242317.75,0.0,5670801.5
2018-01-04 05:00:00,51029.99,4477675.89,0.0,1249797.0,0.0,5778502.88
2018-01-04 06:00:00,49610.240000000005,4719927.44,0.0,1249513.42,0.0,6019051.100000001
2018-01-04 07:00:00,51024.47,4775748.7,0.0,1251250.73,0.0,6078023.9
2018-01-04 08:00:00,50723.11,5256968.1899999995,311.96,1253350.06,95.85,6561449.17
2018-01-04 09:00:00,44741.630000000005,5823380.8,1525.2,1253451.9000000001,174.27,7123273.8
2018-01-04 10:00:00,49547.7,6070452.22,7009.2,1248614.7,7.02,7375630.84
2018-01-04 11:00:00,50498.78,6410730.09,8031.6,1271721.58,21.48,7741003.53
2018-01-04 12:00:00,55510.240000000005,6552169.35,7988.4,1342207.9100000001,0.0,7957875.9
2018-01-04 13:00:00,57565.57,6572064.46,6508.8,1326214.32,71.84,7962424.99
2018-01-04 14:00:00,56324.490000000005,6521925.29,4832.4,1377699.22,94.06,7960875.46
2018-01-04 15:00:00,58205.38,6555458.62,2394.0,1445153.71,429.37,8061641.08
2018-01-04 16:00:00,64691.11,6522816.55,3256.8,1449828.84,1783.62,8042376.92
2018-01-04 17:00:00,62489.3,6402029.2299999995,2202.0,1389615.28,2486.39,7858822.199999999
2018-01-04 18:00:00,61359.98,6326281.37,499.2,1353458.73,1573.64,7743172.920000001
2018-01-04 19:00:00,62156.66,6939090.48,0.0,1586981.36,886.19,8589114.69
2018-01-04 20:00:00,60247.97,7048763.79,0.0,1609777.1,800.29,8719589.149999999
2018-01-04 21:00:00,60694.97,6791184.6899999995,0.0,1594003.76,713.64,8446597.06
2018-01-04 22:00:00,61708.5,6360874.69,0.0,1562386.1,348.04,7985317.330000001
2018-01-04 23:00:00,51477.38,5709716.09,0.0,1405183.44,419.27,7166796.18
2018-01-05 01:00:00,46486.14,4810559.71,0.0,1424749.71,164.34,6281959.899999999
2018-01-05 02:00:00,49819.69,4624420.02,0.0,1337714.3,177.11,6012131.12
2018-01-05 03:00:00,49634.509999999995,4549799.84,0.0,1264645.23,148.65,5864228.23
2018-01-05 04:00:00,49812.2,4465120.94,0.0,1286024.04,292.58,5801249.760000001
2018-01-05 05:00:00,49251.6,4513861.5,0.0,1302816.48,365.57,5866295.15
2018-01-05 06:00:00,49575.07,4744792.51,0.0,1312800.6,338.73,6107506.91
2018-01-05 07:00:00,50393.84,4901756.8,13.99,1253761.63,327.43,6206253.6899999995
2018-01-05 08:00:00,46719.630000000005,5492284.31,1006.8,1245641.49,586.38,6786238.609999999
2018-01-05 09:00:00,44404.54,6077456.86,2077.2,1264063.21,798.77,7388800.58
2018-01-05 10:00:00,45361.14,6383472.99,4131.6,1285258.53,500.65,7718724.91
2018-01-05 11:00:00,47447.62,6661358.59,7004.4,1341114.0,1056.64,8057981.25
2018-01-05 12:00:00,48822.840000000004,6874477.58,7453.2,1398688.54,1629.44,8331071.600000001
2018-01-05 13:00:00,45168.07,6833236.87,8251.2,1377776.2599999998,1873.9,8266306.300000001
2018-01-05 14:00:00,46709.52,6764864.62,7300.8,1453934.04,2262.88,8275071.859999999
2018-01-05 15:00:00,47809.58,6794935.4,5108.4,1518116.98,2317.96,8368288.320000001
2018-01-05 16:00:00,48110.979999999996,6764386.08,5389.2,1515923.07,2853.08,8336662.410000001
2018-01-05 17:00:00,48170.5,6670169.2,2998.8,1480172.21,3277.98,8204788.69
2018-01-05 18:00:00,40669.58,6550345.94,906.0,1459783.6300000001,2809.9,8054515.050000001
2018-01-05 19:00:00,47144.07,7100478.14,0.0,1676596.3599999999,2040.11,8826258.68
2018-01-05 20:00:00,50880.64,7241591.84,0.0,1690109.5899999999,2030.7,8984612.77
2018-01-05 21:00:00,64802.03,6972119.47,0.0,1696891.18,2017.05,8735829.73
2018-01-05 22:00:00,68911.92,6528398.21,0.0,1654915.82,1721.27,8253947.22
2018-01-05 23:00:00,66272.43000000001,5693645.94,0.0,1672504.97,1379.82,7433803.16
2018-01-06 01:00:00,66728.59,4830627.2299999995,0.0,1514742.58,1414.33,6413512.7299999995
2018-01-06 02:00:00,69418.32,4588169.42,0.0,1486206.95,1430.63,6145225.32
2018-01-06 03:00:00,67682.13,4469663.83,0.0,1428809.95,1235.14,5967391.05
2018-01-06 04:00:00,69240.36,4469097.87,0.0,1319268.47,630.23,5858236.930000001
2018-01-06 05:00:00,69047.32,4526630.06,0.0,1316020.59,198.41,5911896.38
2018-01-06 06:00:00,67553.13,4655398.42,0.0,1301995.32,690.66,6025637.53
2018-01-06 07:00:00,69187.21,4706163.2700000005,0.0,1231579.3299999998,696.35,6007626.16
2018-01-06 08:00:00,67733.34999999999,5100051.31,435.6,1226851.24,276.86,6395348.359999999
2018-01-06 09:00:00,67559.42,5545657.33,1263.6,1241317.2,355.26,6856152.81
2018-01-06 10:00:00,68311.86,5849739.26,4796.4,1288651.25,528.58,7212027.350000001
2018-01-06 11:00:00,64441.600000000006,6131036.49,7675.2,1334534.4200000002,1184.23,7538871.94
2018-01-06 12:00:00,66211.45,6233666.56,7299.6,1412104.29,1886.16,7721168.06
2018-01-06 13:00:00,66645.58,6215104.7700000005,6080.4,1413502.59,2942.59,7704275.930000001
2018-01-06 14:00:00,67085.32,6074051.6,3826.8,1398382.67,2664.14,7546010.529999999
2018-01-06 15:00:00,66578.37000000001,5949058.649999999,5102.4,1408916.76,2560.58,7432216.76
2018-01-06 16:00:00,64533.73,5810100.61,5167.2,1441350.1,3951.88,7325103.5200000005
2018-01-06 17:00:00,63635.95,5675542.03,770.4,1431495.6099999999,3865.62,7175309.61
2018-01-06 18:00:00,62442.72,5685355.05,472.8,1408549.01,3108.79,7159928.369999999
2018-01-06 19:00:00,62364.66,6619704.569999999,0.0,1636086.81,1952.58,8320108.619999999
2018-01-06 20:00:00,63041.33,6734347.41,0.0,1714250.46,1904.4,8513543.6
2018-01-06 21:00:00,63095.149999999994,6474605.41,0.0,1685554.33,1677.39,8224932.28
2018-01-06 22:00:00,57979.21,6020779.99,0.0,1638256.79,1248.72,7718264.71
2018-01-06 23:00:00,64826.06,5395851.59,0.0,1628513.06,977.34,7090168.049999999
2018-01-07 01:00:00,62468.1,4694838.43,0.0,1509397.9,974.7,6267679.13
2018-01-07 02:00:00,61960.29,4482589.31,0.0,1422385.91,651.54,5967587.05
2018-01-07 03:00:00,62369.2,4353536.57,0.0,1362235.02,654.02,5778794.8100000005
2018-01-07 04:00:00,58404.65,4224929.76,0.0,1333161.71,528.11,5617024.23
2018-01-07 05:00:00,66382.90000000001,4193348.75,0.0,1331287.19,689.03,5591707.87
2018-01-07 06:00:00,50851.14,4189282.35,0.0,1316949.19,283.88,5557366.56
2018-01-07 07:00:00,59863.28,3969684.61,22.43,1302102.98,429.25,5332102.55
2018-01-07 08:00:00,66765.94,4207987.44,1729.2,1302381.96,465.32,5579329.860000001
2018-01-07 09:00:00,67331.5,4680102.2,3378.0,1308862.49,884.0,6060558.19
2018-01-07 10:00:00,64365.44,4995231.97,6290.4,1310922.68,1544.23,6378354.720000001
2018-01-07 11:00:00,72760.72,5270885.75,7474.8,1309986.6400000001,840.51,6661948.42
2018-01-07 12:00:00,67364.79000000001,5494642.82,8157.6,1309102.69,494.89,6879762.79
2018-01-07 13:00:00,71871.08,5518852.47,4921.2,1313228.3,2253.48,6911126.53
2018-01-07 14:00:00,71888.63,5485625.67,6493.2,1313375.64,3231.16,6880614.3
2018-01-07 15:00:00,69270.04000000001,5371304.99,2667.6,1311760.32,3377.08,6758380.03
2018-01-07 16:00:00,74960.27,5285009.640000001,5260.8,1307553.5699999998,3504.1,6676288.379999999
2018-01-07 17:00:00,77048.5,5183564.91,3060.0,1305976.59,3512.9,6573162.9
2018-01-07 18:00:00,79730.71,5266470.9,550.8,1294927.99,2536.16,6644216.5600000005
2018-01-07 19:00:00,78507.82,6138088.67,0.0,1436619.19,2147.09,7655362.77
2018-01-07 20:00:00,78929.0,6293734.16,0.0,1546360.74,1532.96,7920556.86
2018-01-07 21:00:00,78833.64,6137297.51,0.0,1544092.6300000001,1347.32,7761571.1
2018-01-07 22:00:00,73471.78,5828568.94,0.0,1549323.98,913.18,7452277.880000001
2018-01-07 23:00:00,72574.89,5400076.24,0.0,1548923.9200000002,1073.54,7022648.59
2018-01-08 01:00:00,74909.94,4479595.56,0.0,1417765.4,979.04,5973249.94
2018-01-08 02:00:00,71558.81,4235145.55,0.0,1411291.9,610.76,5718607.02
2018-01-08 03:00:00,60572.0,4218335.91,0.0,1317064.45,305.25,5596277.61
2018-01-08 04:00:00,77546.43,4125397.07,0.0,1298311.38,470.26,5501725.14
2018-01-08 05:00:00,73259.48000000001,4058419.59,0.0,1300931.31,575.71,5433186.09
2018-01-08 06:00:00,69789.36,4143908.07,0.0,1300452.18,675.8,5514825.409999999
2018-01-08 07:00:00,75292.98999999999,3952429.23,110.07,1301159.9300000002,317.53,5329309.75
2018-01-08 08:00:00,76317.95,4161988.83,1786.8,1302197.28,372.48,5542663.340000001
2018-01-08 09:00:00,85501.48,4598048.93,4056.0,1301196.23,1304.58,5990107.220000001
2018-01-08 10:00:00,77256.03,4990117.35,6132.0,1305203.86,1842.03,6380551.2700000005
2018-01-08 11:00:00,68916.4,5299738.3,7201.2,1292563.7,1246.85,6669666.45
2018-01-08 12:00:00,78989.83,5564044.649999999,8300.4,1312119.96,875.14,6964329.9799999995
2018-01-08 13:00:00,78889.7,5687443.149999999,7722.0,1332508.6,1027.09,7107590.539999999
2018-01-08 14:00:00,76508.20999999999,5629967.05,6368.4,1326163.8599999999,1454.69,7040462.21
2018-01-08 15:00:00,74002.39,5589991.97,4598.4,1317026.36,2069.1,6987688.22
2018-01-08 16:00:00,80758.9,5530620.19,2440.8,1306151.97,2703.79,6922675.65
2018-01-08 17:00:00,75457.1,5441402.03,799.2,1281533.1,2982.78,6802174.21
2018-01-08 18:00:00,79592.27,5558665.2,304.8,1245777.88,2605.24,6886945.39
2018-01-08 19:00:00,77840.11,6581463.57,0.0,1301469.09,2651.89,7963424.66
2018-01-08 20:00:00,81157.22,6919075.43,0.0,1318294.6099999999,3094.57,8321621.83
2018-01-08 21:00:00,83247.5,6714245.66,0.0,1324002.76,2863.08,8124359.0
2018-01-08 22:00:00,82510.77,6235362.15,0.0,1325617.68,1691.64,7645182.239999999
2018-01-08 23:00:00,81065.88,5633148.26,0.0,1329978.77,2107.73,7046300.640000001
2018-01-09 01:00:00,76512.3,5040081.11,0.0,1224292.68,2027.84,6342913.93
2018-01-09 02:00:00,75924.04000000001,4853581.22,0.0,1187696.92,1969.43,6119171.609999999
2018-01-09 03:00:00,62370.79,4740695.63,0.0,1164904.91,1775.5,5969746.83
2018-01-09 04:00:00,78107.51,4609168.89,0.0,1217564.06,1738.5,5906578.959999999
2018-01-09 05:00:00,78669.15,4731364.95,0.0,1204939.48,1741.6,6016715.18
2018-01-09 06:00:00,77551.09999999999,4860729.0,0.0,1259494.5,1280.01,6199054.609999999
2018-01-09 07:00:00,78797.06,5001029.79,21.19,1262982.34,221.42,6343051.8
2018-01-09 08:00:00,76373.81,5483281.97,523.2,1263597.0,210.16,6823986.14
2018-01-09 09:00:00,75255.92,6001076.5,1712.4,1293962.23,502.21,7372509.260000001
2018-01-09 10:00:00,56020.770000000004,6286563.11,4246.8,1367867.1400000001,1226.2,7715924.0200000005
2018-01-09 11:00:00,59138.75,6604723.93,7921.2,1385448.14,1830.42,8059062.4399999995
2018-01-09 12:00:00,63523.32,6801065.68,6979.2,1416698.23,1696.67,8289963.1
2018-01-09 13:00:00,63077.96000000001,6671420.34,1876.8,1460978.23,1179.5,8198532.83
2018-01-09 14:00:00,73589.23,6687381.45,2821.2,1428008.22,1494.93,8193295.03
2018-01-09 15:00:00,81525.63,6812744.5,4550.32,1440402.9700000002,2264.83,8341488.25
2018-01-09 16:00:00,82719.09,6701500.1,2816.28,1538134.52,2818.14,8327988.13
2018-01-09 17:00:00,79616.61,6552971.67,1434.0,1576482.68,2329.11,8212834.07
2018-01-09 18:00:00,79466.45,6513359.56,22.22,1535095.09,2176.22,8130119.539999999
2018-01-09 19:00:00,83176.95999999999,7252041.36,0.0,1555841.72,1869.25,8892929.290000001
2018-01-09 20:00:00,82220.59,7211966.3,0.0,1672973.67,1491.59,8968652.149999999
2018-01-09 21:00:00,87643.06,6833119.0600000005,0.0,1688756.06,1185.67,8610703.85
2018-01-09 22:00:00,84693.62,6363245.15,0.0,1673146.7,1242.56,8122328.03
2018-01-09 23:00:00,83593.6,5725894.67,0.0,1609769.93,1098.41,7420356.609999999
2018-01-10 01:00:00,85153.29,4714390.79,0.0,1399338.4,1065.38,6199947.86
2018-01-10 02:00:00,84788.92,4584744.45,0.0,1308667.4,491.67,5978692.4399999995
2018-01-10 03:00:00,88991.16,4472885.93,0.0,1254847.97,282.15,5817007.21
2018-01-10 04:00:00,88469.38,4441011.76,0.0,1234090.3699999999,194.82,5763766.33
2018-01-10 05:00:00,86657.41,4604638.5,0.0,1236561.84,96.5,5927954.25
2018-01-10 06:00:00,85696.32,4957679.68,0.0,1256177.08,55.33,6299608.41
2018-01-10 07:00:00,87032.43,5104424.899999999,0.0,1297333.2,11.35,6488801.879999999
2018-01-10 08:00:00,89571.74,5554052.5,484.8,1320130.66,91.32,6964331.0200000005
2018-01-10 09:00:00,88105.82,6125100.45,1093.2,1313936.84,60.18,7528296.49
2018-01-10 10:00:00,90307.94,6418136.87,3237.6,1318935.99,121.67,7830740.07
2018-01-10 11:00:00,88019.34,6678256.09,4908.0,1317534.87,218.44,8088936.74
2018-01-10 12:00:00,90949.56,7056720.92,4869.6,1247952.24,302.2,8400794.519999998
2018-01-10 13:00:00,80423.07,6965080.81,6951.6,1220577.04,215.83,8273248.35
2018-01-10 14:00:00,88213.85,6829994.58,7981.2,1360893.73,1025.27,8288108.629999999
2018-01-10 15:00:00,90419.36,6866794.19,7030.8,1497986.75,1916.8,8464147.900000002
2018-01-10 16:00:00,88799.43,6792038.62,4990.8,1557221.49,2531.06,8445581.4
2018-01-10 17:00:00,84287.65,6721303.07,1550.4,1514089.48,2349.59,8323580.190000001
2018-01-10 18:00:00,85949.47,6537509.17,610.8,1488182.0,2035.25,8114286.6899999995
2018-01-10 19:00:00,87464.42,7313504.26,0.0,1507226.05,2004.56,8910199.290000001
2018-01-10 20:00:00,84179.74,7449088.58,0.0,1614294.74,1795.88,9149358.940000001
2018-01-10 21:00:00,88104.29000000001,7157466.52,0.0,1622352.99,1274.33,8869198.129999999
2018-01-10 22:00:00,85686.35,6625241.16,0.0,1666525.46,817.53,8378270.5
2018-01-10 23:00:00,86849.17,5845787.2700000005,0.0,1663028.66,686.05,7596351.15
2018-01-11 01:00:00,87313.29000000001,5111579.029999999,0.0,1382220.78,849.57,6581962.67
2018-01-11 02:00:00,71715.53,4876382.24,0.0,1369295.58,588.25,6317981.600000001
2018-01-11 03:00:00,77077.08,4797666.48,0.0,1305708.4,360.82,6180812.780000001
2018-01-11 04:00:00,81249.92,4761112.36,0.0,1308084.3399999999,437.68,6150884.3
2018-01-11 05:00:00,84311.1,4876824.65,0.0,1315838.88,349.15,6277323.78
2018-01-11 06:00:00,87370.17,5204523.08,0.0,1337290.25,416.41,6629599.91
2018-01-11 07:00:00,89663.92,5376094.8,0.0,1337914.84,409.14,6804082.699999999
2018-01-11 08:00:00,90458.28,5906982.92,1443.6,1307636.57,130.74,7306652.11
2018-01-11 09:00:00,75071.95,6495182.58,3666.0,1311499.26,0.0,7885419.79
2018-01-11 10:00:00,65076.56,6808602.75,6019.2,1348624.04,0.0,8228322.55
2018-01-11 11:00:00,80162.06999999999,7051127.13,7579.2,1372629.2,0.0,8511497.6
2018-01-11 12:00:00,84986.92,7246971.1,8304.0,1435196.08,0.0,8775458.1
2018-01-11 13:00:00,85154.83,7089789.02,8274.0,1478833.41,34.13,8662085.39
2018-01-11 14:00:00,86837.09,7087440.92,5929.2,1487634.3199999998,546.59,8668388.12
2018-01-11 15:00:00,86728.41,7164924.4399999995,4162.8,1530432.07,2568.96,8788816.68
2018-01-11 16:00:00,88565.4,7101578.33,4388.4,1562033.0799999998,3251.6,8759816.81
2018-01-11 17:00:00,87748.91,6945248.92,2132.4,1564435.62,3189.6,8602755.450000001
2018-01-11 18:00:00,85481.55,6721623.609999999,594.0,1526813.71,2492.22,8337005.089999999
2018-01-11 19:00:00,85608.06,7371540.99,0.0,1627747.56,2464.22,9087360.83
2018-01-11 20:00:00,88207.02,7434758.96,0.0,1729092.7,2205.24,9254263.92
2018-01-11 21:00:00,89513.12,7165197.67,0.0,1729819.6600000001,1530.07,8986060.52
2018-01-11 22:00:00,84780.62,6696686.8,0.0,1721497.53,1116.14,8504081.09
2018-01-11 23:00:00,84145.72,6083837.07,0.0,1661406.29,1179.07,7830568.15
2018-01-12 01:00:00,87617.54,5167713.02,0.0,1395258.88,960.98,6651550.42
2018-01-12 02:00:00,84713.54999999999,4952597.4799999995,0.0,1331713.75,1294.54,6370319.319999999
2018-01-12 03:00:00,81607.43,4917413.62,0.0,1225194.0,998.29,6225213.34
2018-01-12 04:00:00,81201.45999999999,4810782.34,0.0,1221329.5499999998,390.96,6113704.31
2018-01-12 05:00:00,82822.75,4952627.2,0.0,1212160.57,11.41,6247621.930000001
2018-01-12 06:00:00,84748.59999999999,5296439.45,0.0,1210289.2,150.63,6591627.88
2018-01-12 07:00:00,82473.12,5489821.05,0.0,1219335.05,481.85,6792111.069999999
2018-01-12 08:00:00,80648.45999999999,6090872.52,1045.2,1221268.83,212.1,7394047.109999999
2018-01-12 09:00:00,85099.48,6623326.4,2602.8,1276305.42,0.0,7987334.100000001
2018-01-12 10:00:00,77884.64,6845503.29,2564.4,1363079.45,0.0,8289031.78
2018-01-12 11:00:00,79917.19,7123926.61,4436.4,1386656.55,85.48,8595022.230000002
2018-01-12 12:00:00,78661.62,7278671.27,6223.2,1435374.6099999999,223.74,8799154.44
2018-01-12 13:00:00,76168.08,7127839.2,4209.6,1467705.96,804.46,8676727.3
2018-01-12 14:00:00,79262.01000000001,7115545.66,4586.4,1450597.82,1683.38,8651675.270000001
2018-01-12 15:00:00,76830.8,7239564.85,691.2,1432780.91,2012.41,8751880.17
2018-01-12 16:00:00,76933.86,7121688.8,895.2,1457904.48,2766.63,8660188.97
2018-01-12 17:00:00,76318.91,6939279.22,1209.6,1459325.09,4095.81,8480228.63
2018-01-12 18:00:00,79046.59,6800251.21,481.2,1463594.83,3831.56,8347205.39
2018-01-12 19:00:00,78992.8,7396735.39,0.0,1592080.14,3057.67,9070866.0
2018-01-12 20:00:00,78460.08,7488181.53,0.0,1607601.56,2878.99,9177122.16
2018-01-12 21:00:00,81673.37,7191413.79,0.0,1609007.3,1723.31,8883817.770000001
2018-01-12 22:00:00,73543.2,6760695.23,0.0,1604482.89,1259.71,8439981.030000001
2018-01-12 23:00:00,70813.96,6145767.74,0.0,1616690.71,2199.86,7835472.2700000005
2018-01-13 01:00:00,82397.15000000001,5107793.45,0.0,1464884.38,1077.98,6656152.960000001
2018-01-13 02:00:00,87017.07,4966326.91,0.0,1370706.21,745.19,6424795.380000001
2018-01-13 03:00:00,81184.59,4846900.92,0.0,1318204.52,1127.88,6247417.909999999
2018-01-13 04:00:00,82731.54,4765720.67,0.0,1313510.76,1319.48,6163282.45
2018-01-13 05:00:00,82849.73,4851217.9,0.0,1313630.13,1391.77,6249089.53
2018-01-13 06:00:00,79726.31,4993241.89,0.0,1312871.14,1133.34,6386972.679999999
2018-01-13 07:00:00,80471.20999999999,5044302.6,5.59,1317203.78,871.04,6442854.22
2018-01-13 08:00:00,82377.74,5454829.29,757.2,1340313.12,595.79,6878873.140000001
2018-01-13 09:00:00,83733.2,6009677.05,4584.0,1340541.29,995.97,7439531.51
2018-01-13 10:00:00,80575.94,6384406.7,6906.0,1346037.84,649.16,7818575.640000001
2018-01-13 11:00:00,80969.49,6677892.13,6331.2,1365107.24,480.16,8130780.220000001
2018-01-13 12:00:00,81502.52,6852741.33,8008.8,1377435.1099999999,1657.34,8321345.1
2018-01-13 13:00:00,81270.28,6787410.45,2620.8,1372954.8599999999,2136.41,8246392.800000001
2018-01-13 14:00:00,74833.61,6655391.1,3480.0,1337705.38,3025.28,8074435.37
2018-01-13 15:00:00,71065.68,6510355.55,5811.6,1335341.82,3709.04,7926283.6899999995
2018-01-13 16:00:00,74951.8,6370736.36,3910.8,1338556.38,3858.61,7792013.95
2018-01-13 17:00:00,69797.35,6257832.64,742.8,1334488.04,3602.5,7666463.329999999
2018-01-13 18:00:00,74994.46,6264054.09,123.48,1346727.47,2855.21,7688754.71
2018-01-13 19:00:00,74608.17,6897287.88,0.0,1618181.95,2461.76,8592539.76
2018-01-13 20:00:00,73128.18000000001,7005465.27,0.0,1640355.1099999999,2047.44,8720995.999999998
2018-01-13 21:00:00,75432.92,6773032.91,0.0,1612752.8900000001,1712.61,8462931.33
